location_key,date,new_confirmed,day_of_week,Prediccion
PE,2020-11-16,1649.0,Monday,551.0
PE,2020-11-17,1902.0,Tuesday,844.0
PE,2020-11-18,1593.0,Wednesday,925.0
PE,2020-11-19,1926.0,Thursday,847.0
PE,2020-11-20,1859.0,Friday,934.0
PE,2020-11-21,1356.0,Saturday,542.0
PE,2020-11-22,776.0,Sunday,252.0
PE,2020-11-23,1560.0,Monday,332.0
PE,2020-11-24,1652.0,Tuesday,699.0
PE,2020-11-25,1686.0,Wednesday,690.0
PE,2020-11-26,1667.0,Thursday,823.0
PE,2020-11-27,2154.0,Friday,704.0
PE,2020-11-28,1197.0,Saturday,618.0
PE,2020-11-29,1003.0,Sunday,131.0
PE,2020-11-30,1678.0,Monday,348.0
PE,2020-12-01,1617.0,Tuesday,673.0
PE,2020-12-02,1525.0,Wednesday,669.0
PE,2020-12-03,1679.0,Thursday,705.0
PE,2020-12-04,1513.0,Friday,792.0
PE,2020-12-05,1310.0,Saturday,323.0
PE,2020-12-06,0.0,Sunday,275.0
PE,2020-12-07,1493.0,Monday,0.0
PE,2020-12-08,820.0,Tuesday,536.0
PE,2020-12-09,1821.0,Wednesday,267.0
PE,2020-12-10,1654.0,Thursday,712.0
PE,2020-12-11,1883.0,Friday,560.0
PE,2020-12-12,1528.0,Saturday,352.0
PE,2020-12-13,1089.0,Sunday,0.0
PE,2020-12-14,1633.0,Monday,223.0
PE,2020-12-15,1841.0,Tuesday,360.0
PE,2020-12-16,1891.0,Wednesday,813.0
PE,2020-12-17,1933.0,Thursday,813.0
PE,2020-12-18,1786.0,Friday,859.0
PE,2020-12-19,1368.0,Saturday,586.0
PE,2020-12-20,961.0,Sunday,330.0
PE,2020-12-21,1874.0,Monday,394.0
PE,2020-12-22,1744.0,Tuesday,864.0
PE,2020-12-23,1590.0,Wednesday,851.0
PE,2020-12-24,1269.0,Thursday,774.0
PE,2020-12-25,888.0,Friday,507.0
PE,2020-12-26,1413.0,Saturday,109.0
PE,2020-12-27,1232.0,Sunday,326.0
PE,2020-12-28,1852.0,Monday,586.0
PE,2020-12-29,2062.0,Tuesday,770.0
PE,2020-12-30,2871.0,Wednesday,756.0
PE,2020-12-31,1576.0,Thursday,916.0
PE,2021-01-01,727.0,Friday,323.0
PE,2021-01-02,1695.0,Saturday,109.0
PE,2021-01-03,1660.0,Sunday,543.0
PE,2021-01-04,1617.0,Monday,819.0
PE,2021-01-05,2673.0,Tuesday,1019.0
PE,2021-01-06,3019.0,Wednesday,1557.0
PE,2021-01-07,3461.0,Thursday,1080.0
PE,2021-01-08,4221.0,Friday,1114.0
PE,2021-01-09,2830.0,Saturday,1810.0
PE,2021-01-10,2262.0,Sunday,1211.0
PE,2021-01-11,3229.0,Monday,1109.0
PE,2021-01-12,5075.0,Tuesday,1975.0
PE,2021-01-13,4781.0,Wednesday,2986.0
PE,2021-01-14,4057.0,Thursday,3193.0
PE,2021-01-15,5064.0,Friday,2933.0
PE,2021-01-16,4484.0,Saturday,2718.0
PE,2021-01-17,4091.0,Sunday,2436.0
PE,2021-01-18,5365.0,Monday,2946.0
PE,2021-01-19,5501.0,Tuesday,4139.0
PE,2021-01-20,4816.0,Wednesday,3983.0
PE,2021-01-21,5755.0,Thursday,3588.0
PE,2021-01-22,6271.0,Friday,4263.0
PE,2021-01-23,6323.0,Saturday,4209.0
PE,2021-01-24,2457.0,Sunday,4307.0
PE,2021-01-25,6893.0,Monday,3175.0
PE,2021-01-26,6419.0,Tuesday,4931.0
PE,2021-01-27,5958.0,Wednesday,4704.0
PE,2021-01-28,6888.0,Thursday,4948.0
PE,2021-01-29,6778.0,Friday,5543.0
PE,2021-01-30,5793.0,Saturday,4870.0
PE,2021-01-31,3703.0,Sunday,3725.0
PE,2021-02-01,8529.0,Monday,4439.0
PE,2021-02-02,8570.0,Tuesday,6196.0
PE,2021-02-03,7634.0,Wednesday,6280.0
PE,2021-02-04,8441.0,Thursday,6220.0
PE,2021-02-05,8592.0,Friday,6336.0
PE,2021-02-06,7057.0,Saturday,5679.0
PE,2021-02-07,4337.0,Sunday,5052.0
PE,2021-02-08,8053.0,Monday,5727.0
PE,2021-02-09,7940.0,Tuesday,7117.0
PE,2021-02-10,8001.0,Wednesday,6912.0
PE,2021-02-11,8051.0,Thursday,7272.0
PE,2021-02-12,6919.0,Friday,7089.0
PE,2021-02-13,7108.0,Saturday,5554.0
PE,2021-02-14,2595.0,Sunday,5207.0
PE,2021-02-15,7725.0,Monday,4696.0
PE,2021-02-16,8054.0,Tuesday,6768.0
PE,2021-02-17,8433.0,Wednesday,7029.0
PE,2021-02-18,7162.0,Thursday,7022.0
PE,2021-02-19,6699.0,Friday,6085.0
PE,2021-02-20,6396.0,Saturday,5166.0
PE,2021-02-21,3024.0,Sunday,4175.0
PE,2021-02-22,7591.0,Monday,4760.0
PE,2021-02-23,7254.0,Tuesday,6836.0
PE,2021-02-24,7744.0,Wednesday,6700.0
PE,2021-02-25,7576.0,Thursday,6336.0
PE,2021-02-26,7851.0,Friday,6043.0
PE,2021-02-27,5841.0,Saturday,5464.0
PE,2021-02-28,2662.0,Sunday,4101.0
PE,2021-03-01,7291.0,Monday,4408.0
PE,2021-03-02,6892.0,Tuesday,6277.0
PE,2021-03-03,6886.0,Wednesday,6347.0
PE,2021-03-04,6723.0,Thursday,6320.0
PE,2021-03-05,7320.0,Friday,6012.0
PE,2021-03-06,6589.0,Saturday,4948.0
PE,2021-03-07,2706.0,Sunday,4220.0
PE,2021-03-08,7711.0,Monday,4263.0
PE,2021-03-09,7366.0,Tuesday,6171.0
PE,2021-03-10,7396.0,Wednesday,6081.0
PE,2021-03-11,7623.0,Thursday,6127.0
PE,2021-03-12,6609.0,Friday,6328.0
PE,2021-03-13,5047.0,Saturday,4956.0
PE,2021-03-14,3698.0,Sunday,3640.0
PE,2021-03-15,9468.0,Monday,4900.0
PE,2021-03-16,7846.0,Tuesday,7205.0
PE,2021-03-17,7704.0,Wednesday,6665.0
PE,2021-03-18,8169.0,Thursday,6490.0
PE,2021-03-19,9114.0,Friday,6029.0
PE,2021-03-20,7461.0,Saturday,5609.0
PE,2021-03-21,4302.0,Sunday,5392.0
PE,2021-03-22,12129.0,Monday,5956.0
PE,2021-03-23,9353.0,Tuesday,8585.0
PE,2021-03-24,9659.0,Wednesday,7564.0
PE,2021-03-25,8649.0,Thursday,7987.0
PE,2021-03-26,8463.0,Friday,7642.0
PE,2021-03-27,8569.0,Saturday,6370.0
PE,2021-03-28,3340.0,Sunday,6539.0
PE,2021-03-29,10146.0,Monday,6844.0
PE,2021-03-30,10539.0,Tuesday,8637.0
PE,2021-03-31,10659.0,Wednesday,8867.0
PE,2021-04-01,7689.0,Thursday,8506.0
PE,2021-04-02,5667.0,Friday,7190.0
PE,2021-04-03,9844.0,Saturday,5424.0
PE,2021-04-04,6021.0,Sunday,6325.0
PE,2021-04-05,12636.0,Monday,7449.0
PE,2021-04-06,9781.0,Tuesday,10370.0
PE,2021-04-07,9982.0,Wednesday,8807.0
PE,2021-04-08,11062.0,Thursday,7358.0
PE,2021-04-09,9443.0,Friday,7760.0
PE,2021-04-10,8182.0,Saturday,8038.0
PE,2021-04-11,2862.0,Sunday,7138.0
PE,2021-04-12,9539.0,Monday,6902.0
PE,2021-04-13,9192.0,Tuesday,8590.0
PE,2021-04-14,8992.0,Wednesday,8820.0
PE,2021-04-15,9118.0,Thursday,8867.0
PE,2021-04-16,10390.0,Friday,8080.0
PE,2021-04-17,7734.0,Saturday,7229.0
PE,2021-04-18,2935.0,Sunday,5222.0
PE,2021-04-19,8933.0,Monday,5636.0
PE,2021-04-20,7499.0,Tuesday,7938.0
PE,2021-04-21,8302.0,Wednesday,7377.0
PE,2021-04-22,8932.0,Thursday,7960.0
PE,2021-04-23,8848.0,Friday,8275.0
PE,2021-04-24,7406.0,Saturday,6410.0
PE,2021-04-25,3777.0,Sunday,4980.0
PE,2021-04-26,8530.0,Monday,5466.0
PE,2021-04-27,7671.0,Tuesday,7014.0
PE,2021-04-28,6802.0,Wednesday,7146.0
PE,2021-04-29,7388.0,Thursday,6989.0
PE,2021-04-30,7240.0,Friday,6944.0
PE,2021-05-01,3836.0,Saturday,5717.0
PE,2021-05-02,2481.0,Sunday,3687.0
PE,2021-05-03,6305.0,Monday,4728.0
PE,2021-05-04,6421.0,Tuesday,5853.0
PE,2021-05-05,6831.0,Wednesday,5736.0
PE,2021-05-06,6499.0,Thursday,6112.0
PE,2021-05-07,6506.0,Friday,5338.0
PE,2021-05-08,4836.0,Saturday,3798.0
PE,2021-05-09,1600.0,Sunday,3221.0
PE,2021-05-10,7446.0,Monday,3303.0
PE,2021-05-11,6279.0,Tuesday,5849.0
PE,2021-05-12,5879.0,Wednesday,5554.0
PE,2021-05-13,5775.0,Thursday,5238.0
PE,2021-05-14,5818.0,Friday,4903.0
PE,2021-05-15,4998.0,Saturday,3725.0
PE,2021-05-16,2187.0,Sunday,3136.0
PE,2021-05-17,5904.0,Monday,3969.0
PE,2021-05-18,5723.0,Tuesday,4986.0
PE,2021-05-19,5194.0,Wednesday,4802.0
PE,2021-05-20,5183.0,Thursday,4541.0
PE,2021-05-21,4971.0,Friday,4403.0
PE,2021-05-22,3949.0,Saturday,3517.0
PE,2021-05-23,1415.0,Sunday,2636.0
PE,2021-05-24,5260.0,Monday,2935.0
PE,2021-05-25,4999.0,Tuesday,4368.0
PE,2021-05-26,4469.0,Wednesday,4118.0
PE,2021-05-27,4124.0,Thursday,3848.0
PE,2021-05-28,4225.0,Friday,3435.0
PE,2021-05-29,3703.0,Saturday,2647.0
PE,2021-05-30,1216.0,Sunday,2112.0
PE,2021-05-31,4434.0,Monday,2475.0
PE,2021-06-01,4089.0,Tuesday,3611.0
PE,2021-06-02,4063.0,Wednesday,3257.0
PE,2021-06-03,3690.0,Thursday,3125.0
PE,2021-06-04,3935.0,Friday,2915.0
PE,2021-06-05,3046.0,Saturday,2387.0
PE,2021-06-06,752.0,Sunday,1609.0
PE,2021-06-07,3479.0,Monday,1794.0
PE,2021-06-08,3159.0,Tuesday,2778.0
PE,2021-06-09,3435.0,Wednesday,2615.0
PE,2021-06-10,2917.0,Thursday,2626.0
PE,2021-06-11,3132.0,Friday,2352.0
PE,2021-06-12,2542.0,Saturday,1701.0
PE,2021-06-13,858.0,Sunday,1040.0
PE,2021-06-14,3906.0,Monday,1304.0
PE,2021-06-15,6970.0,Tuesday,2497.0
PE,2021-06-16,3551.0,Wednesday,3871.0
PE,2021-06-17,3193.0,Thursday,2307.0
PE,2021-06-18,3224.0,Friday,2077.0
PE,2021-06-19,2561.0,Saturday,1569.0
PE,2021-06-20,737.0,Sunday,1163.0
PE,2021-06-21,3652.0,Monday,2069.0
PE,2021-06-22,3242.0,Tuesday,3869.0
PE,2021-06-23,2702.0,Wednesday,2372.0
PE,2021-06-24,2611.0,Thursday,2003.0
PE,2021-06-25,2720.0,Friday,1853.0
PE,2021-06-26,2337.0,Saturday,1331.0
PE,2021-06-27,908.0,Sunday,969.0
PE,2021-06-28,3904.0,Monday,1403.0
PE,2021-06-29,1023.0,Tuesday,2403.0
PE,2021-06-30,2724.0,Wednesday,1006.0
PE,2021-07-01,2778.0,Thursday,1664.0
PE,2021-07-02,2977.0,Friday,1693.0
PE,2021-07-03,2309.0,Saturday,1387.0
PE,2021-07-04,557.0,Sunday,1070.0
PE,2021-07-05,2862.0,Monday,970.0
PE,2021-07-06,2494.0,Tuesday,1106.0
PE,2021-07-07,2537.0,Wednesday,1651.0
PE,2021-07-08,2397.0,Thursday,1718.0
PE,2021-07-09,2074.0,Friday,1621.0
PE,2021-07-10,1927.0,Saturday,925.0
PE,2021-07-11,718.0,Sunday,579.0
PE,2021-07-12,2298.0,Monday,884.0
PE,2021-07-13,2089.0,Tuesday,1401.0
PE,2021-07-14,2258.0,Wednesday,1332.0
PE,2021-07-15,1903.0,Thursday,1291.0
PE,2021-07-16,2029.0,Friday,994.0
PE,2021-07-17,1577.0,Saturday,778.0
PE,2021-07-18,563.0,Sunday,395.0
PE,2021-07-19,2049.0,Monday,526.0
PE,2021-07-20,1725.0,Tuesday,1089.0
PE,2021-07-21,1673.0,Wednesday,981.0
PE,2021-07-22,1637.0,Thursday,839.0
PE,2021-07-23,1614.0,Friday,794.0
PE,2021-07-24,1430.0,Saturday,436.0
PE,2021-07-25,482.0,Sunday,223.0
PE,2021-07-26,1596.0,Monday,331.0
PE,2021-07-27,1443.0,Tuesday,655.0
PE,2021-07-28,653.0,Wednesday,583.0
PE,2021-07-29,722.0,Thursday,227.0
PE,2021-07-30,1595.0,Friday,202.0
PE,2021-07-31,1238.0,Saturday,342.0
PE,2021-08-01,466.0,Sunday,32.0
PE,2021-08-02,1556.0,Monday,99.0
PE,2021-08-03,1469.0,Tuesday,355.0
PE,2021-08-04,1320.0,Wednesday,46.0
PE,2021-08-05,1517.0,Thursday,157.0
PE,2021-08-06,1412.0,Friday,512.0
PE,2021-08-07,1137.0,Saturday,202.0
PE,2021-08-08,439.0,Sunday,0.0
PE,2021-08-09,1381.0,Monday,75.0
PE,2021-08-10,1406.0,Tuesday,404.0
PE,2021-08-11,1557.0,Wednesday,408.0
PE,2021-08-12,1315.0,Thursday,530.0
PE,2021-08-13,1301.0,Friday,343.0
PE,2021-08-14,1002.0,Saturday,107.0
PE,2021-08-15,438.0,Sunday,0.0
PE,2021-08-16,1502.0,Monday,0.0
PE,2021-08-17,1275.0,Tuesday,472.0
PE,2021-08-18,1198.0,Wednesday,411.0
PE,2021-08-19,1218.0,Thursday,279.0
PE,2021-08-20,1126.0,Friday,229.0
PE,2021-08-21,843.0,Saturday,0.0
PE,2021-08-22,370.0,Sunday,0.0
PE,2021-08-23,1320.0,Monday,0.0
PE,2021-08-24,1222.0,Tuesday,282.0
PE,2021-08-25,1116.0,Wednesday,231.0
PE,2021-08-26,1000.0,Thursday,176.0
PE,2021-08-27,1047.0,Friday,41.0
PE,2021-08-28,790.0,Saturday,0.0
PE,2021-08-29,281.0,Sunday,0.0
PE,2021-08-30,491.0,Monday,0.0
PE,2021-08-31,1091.0,Tuesday,0.0
PE,2021-09-01,1013.0,Wednesday,92.0
PE,2021-09-02,993.0,Thursday,32.0
PE,2021-09-03,1013.0,Friday,0.0
PE,2021-09-04,877.0,Saturday,0.0
PE,2021-09-05,370.0,Sunday,0.0
PE,2021-09-06,1075.0,Monday,0.0
PE,2021-09-07,991.0,Tuesday,75.0
PE,2021-09-08,925.0,Wednesday,19.0
PE,2021-09-09,907.0,Thursday,0.0
PE,2021-09-10,944.0,Friday,0.0
PE,2021-09-11,776.0,Saturday,0.0
PE,2021-09-12,315.0,Sunday,0.0
PE,2021-09-13,1063.0,Monday,0.0
PE,2021-09-14,960.0,Tuesday,16.0
PE,2021-09-15,1287.0,Wednesday,0.0
PE,2021-09-16,833.0,Thursday,93.0
PE,2021-09-17,885.0,Friday,0.0
PE,2021-09-18,757.0,Saturday,0.0
PE,2021-09-19,311.0,Sunday,0.0
PE,2021-09-20,979.0,Monday,0.0
PE,2021-09-21,1000.0,Tuesday,30.0
PE,2021-09-22,1006.0,Wednesday,98.0
PE,2021-09-23,901.0,Thursday,0.0
PE,2021-09-24,904.0,Friday,0.0
PE,2021-09-25,777.0,Saturday,0.0
PE,2021-09-26,305.0,Sunday,0.0
PE,2021-09-27,1014.0,Monday,0.0
PE,2021-09-28,1100.0,Tuesday,12.0
PE,2021-09-29,942.0,Wednesday,45.0
PE,2021-09-30,938.0,Thursday,0.0
PE,2021-10-01,894.0,Friday,0.0
PE,2021-10-02,711.0,Saturday,0.0
PE,2021-10-03,318.0,Sunday,0.0
PE,2021-10-04,952.0,Monday,0.0
PE,2021-10-05,961.0,Tuesday,13.0
PE,2021-10-06,984.0,Wednesday,0.0
PE,2021-10-07,935.0,Thursday,0.0
PE,2021-10-08,501.0,Friday,0.0
PE,2021-10-09,811.0,Saturday,0.0
PE,2021-10-10,272.0,Sunday,0.0
PE,2021-10-11,950.0,Monday,0.0
PE,2021-10-12,920.0,Tuesday,0.0
PE,2021-10-13,1054.0,Wednesday,0.0
PE,2021-10-14,872.0,Thursday,0.0
PE,2021-10-15,897.0,Friday,0.0
PE,2021-10-16,753.0,Saturday,0.0
PE,2021-10-17,283.0,Sunday,0.0
PE,2021-10-18,1022.0,Monday,0.0
PE,2021-10-19,944.0,Tuesday,0.0
PE,2021-10-20,919.0,Wednesday,0.0
PE,2021-10-21,968.0,Thursday,0.0
PE,2021-10-22,942.0,Friday,0.0
PE,2021-10-23,750.0,Saturday,0.0
PE,2021-10-24,347.0,Sunday,0.0
PE,2021-10-25,995.0,Monday,0.0
PE,2021-10-26,973.0,Tuesday,0.0
PE,2021-10-27,870.0,Wednesday,0.0
PE,2021-10-28,958.0,Thursday,0.0
PE,2021-10-29,966.0,Friday,0.0
PE,2021-10-30,802.0,Saturday,0.0
PE,2021-10-31,349.0,Sunday,0.0
PE,2021-11-01,507.0,Monday,0.0
PE,2021-11-02,1001.0,Tuesday,0.0
PE,2021-11-03,1125.0,Wednesday,0.0
PE,2021-11-04,1167.0,Thursday,49.0
PE,2021-11-05,1105.0,Friday,44.0
PE,2021-11-06,991.0,Saturday,0.0
PE,2021-11-07,351.0,Sunday,0.0
PE,2021-11-08,1322.0,Monday,0.0
PE,2021-11-09,1293.0,Tuesday,165.0
PE,2021-11-10,1192.0,Wednesday,224.0
PE,2021-11-11,1205.0,Thursday,186.0
PE,2021-11-12,1065.0,Friday,147.0
PE,2021-11-13,1000.0,Saturday,0.0
PE,2021-11-14,806.0,Sunday,0.0
PE,2021-11-15,1665.0,Monday,108.0
PE,2021-11-16,1397.0,Tuesday,442.0
PE,2021-11-17,1447.0,Wednesday,307.0
PE,2021-11-18,1638.0,Thursday,304.0
PE,2021-11-19,1595.0,Friday,321.0
PE,2021-11-20,1368.0,Saturday,248.0
PE,2021-11-21,825.0,Sunday,224.0
PE,2021-11-22,1668.0,Monday,272.0
PE,2021-11-23,1518.0,Tuesday,527.0
PE,2021-11-24,1475.0,Wednesday,530.0
PE,2021-11-25,1548.0,Thursday,575.0
PE,2021-11-26,1551.0,Friday,550.0
PE,2021-11-27,1311.0,Saturday,373.0
PE,2021-11-28,810.0,Sunday,206.0
PE,2021-11-29,1560.0,Monday,287.0
PE,2021-11-30,1514.0,Tuesday,532.0
PE,2021-12-01,1520.0,Wednesday,522.0
PE,2021-12-02,1674.0,Thursday,552.0
PE,2021-12-03,1664.0,Friday,578.0
PE,2021-12-04,1406.0,Saturday,398.0
PE,2021-12-05,858.0,Sunday,224.0
PE,2021-12-06,1765.0,Monday,267.0
PE,2021-12-07,1743.0,Tuesday,627.0
PE,2021-12-08,927.0,Wednesday,662.0
PE,2021-12-09,1617.0,Thursday,371.0
PE,2021-12-10,1576.0,Friday,603.0
PE,2021-12-11,1522.0,Saturday,405.0
PE,2021-12-12,854.0,Sunday,326.0
PE,2021-12-13,1610.0,Monday,385.0
PE,2021-12-14,1573.0,Tuesday,547.0
PE,2021-12-15,1612.0,Wednesday,349.0
PE,2021-12-16,1767.0,Thursday,623.0
PE,2021-12-17,1769.0,Friday,665.0
PE,2021-12-18,1511.0,Saturday,533.0
PE,2021-12-19,795.0,Sunday,296.0
PE,2021-12-20,1837.0,Monday,271.0
PE,2021-12-21,1816.0,Tuesday,695.0
PE,2021-12-22,1727.0,Wednesday,745.0
PE,2021-12-23,1968.0,Thursday,767.0
PE,2021-12-24,1915.0,Friday,824.0
PE,2021-12-25,968.0,Saturday,584.0
PE,2021-12-26,1075.0,Sunday,84.0
PE,2021-12-27,3261.0,Monday,509.0
PE,2021-12-28,4270.0,Tuesday,1418.0
PE,2021-12-29,4340.0,Wednesday,1893.0
PE,2021-12-30,5220.0,Thursday,2023.0
PE,2021-12-31,4290.0,Friday,2217.0
PE,2022-01-01,2199.0,Saturday,1491.0
PE,2022-01-02,3144.0,Sunday,1000.0
PE,2022-01-03,9446.0,Monday,2378.0
PE,2022-01-04,12472.0,Tuesday,5475.0
PE,2022-01-05,15290.0,Wednesday,7050.0
PE,2022-01-06,19481.0,Thursday,8480.0
PE,2022-01-07,19003.0,Friday,9598.0
PE,2022-01-08,22903.0,Saturday,8826.0
PE,2022-01-09,11119.0,Sunday,11919.0
PE,2022-01-10,33829.0,Monday,9908.0
PE,2022-01-11,34068.0,Tuesday,21012.0
PE,2022-01-12,42758.0,Wednesday,23306.0
PE,2022-01-13,47203.0,Thursday,28535.0
PE,2022-01-14,50324.0,Friday,31061.0
PE,2022-01-15,44871.0,Saturday,31946.0
PE,2022-01-16,18426.0,Sunday,29044.0
PE,2022-01-17,58128.0,Monday,26450.0
PE,2022-01-18,54385.0,Tuesday,44467.0
PE,2022-01-19,57997.0,Wednesday,47658.0
PE,2022-01-20,53922.0,Thursday,51370.0
PE,2022-01-21,53397.0,Friday,49963.0
PE,2022-01-22,44828.0,Saturday,43051.0
PE,2022-01-23,19983.0,Sunday,36041.0
PE,2022-01-24,48667.0,Monday,39913.0
PE,2022-01-25,45199.0,Tuesday,50872.0
PE,2022-01-26,38653.0,Wednesday,50582.0
PE,2022-01-27,34206.0,Thursday,46082.0
PE,2022-01-28,28326.0,Friday,42409.0
PE,2022-01-29,22609.0,Saturday,32289.0
PE,2022-01-30,9691.0,Sunday,25129.0
PE,2022-01-31,23845.0,Monday,29946.0
PE,2022-02-01,18273.0,Tuesday,33295.0
PE,2022-02-02,18632.0,Wednesday,27896.0
PE,2022-02-03,16366.0,Thursday,25239.0
PE,2022-02-04,9345.0,Friday,21046.0
PE,2022-02-05,18008.0,Saturday,13615.0
PE,2022-02-06,14191.0,Sunday,14645.0
PE,2022-02-07,9406.0,Monday,17648.0
PE,2022-02-08,11651.0,Tuesday,13469.0
PE,2022-02-09,13091.0,Wednesday,14091.0
PE,2022-02-10,13564.0,Thursday,12672.0
PE,2022-02-11,13693.0,Friday,11687.0
PE,2022-02-12,10859.0,Saturday,14421.0
PE,2022-02-13,9927.0,Sunday,10933.0
PE,2022-02-14,4032.0,Monday,9036.0
PE,2022-02-15,7077.0,Tuesday,7619.0
PE,2022-02-16,9520.0,Wednesday,9446.0
PE,2022-02-17,8656.0,Thursday,10742.0
PE,2022-02-18,6787.0,Friday,9981.0
PE,2022-02-19,9236.0,Saturday,7924.0
PE,2022-02-20,5021.0,Sunday,7567.0
PE,2022-02-21,1887.0,Monday,4075.0
PE,2022-02-22,2984.0,Tuesday,4254.0
PE,2022-02-23,3012.0,Wednesday,5457.0
PE,2022-02-24,2183.0,Thursday,4836.0
PE,2022-02-25,2567.0,Friday,4186.0
PE,2022-02-26,3762.0,Saturday,4553.0
PE,2022-02-27,3860.0,Sunday,2915.0
PE,2022-02-28,996.0,Monday,1962.0
PE,2022-03-01,1461.0,Tuesday,1171.0
PE,2022-03-02,1883.0,Wednesday,1188.0
PE,2022-03-03,1880.0,Thursday,1123.0
PE,2022-03-04,2020.0,Friday,1481.0
PE,2022-03-05,1436.0,Saturday,2016.0
PE,2022-03-06,1609.0,Sunday,1317.0
PE,2022-03-07,489.0,Monday,361.0
PE,2022-03-08,901.0,Tuesday,138.0
PE,2022-03-09,1065.0,Wednesday,456.0
PE,2022-03-10,1071.0,Thursday,555.0
PE,2022-03-11,3612.0,Friday,515.0
PE,2022-03-12,1039.0,Saturday,1402.0
PE,2022-03-13,770.0,Sunday,225.0
PE,2022-03-14,346.0,Monday,0.0
PE,2022-03-15,646.0,Tuesday,0.0
PE,2022-03-16,965.0,Wednesday,0.0
PE,2022-03-17,947.0,Thursday,470.0
PE,2022-03-18,708.0,Friday,1003.0
PE,2022-03-19,685.0,Saturday,0.0
PE,2022-03-20,604.0,Sunday,0.0
PE,2022-03-21,597.0,Monday,0.0
PE,2022-03-22,608.0,Tuesday,0.0
PE,2022-03-23,577.0,Wednesday,0.0
PE,2022-03-24,611.0,Thursday,0.0
PE,2022-03-25,548.0,Friday,0.0
PE,2022-03-26,524.0,Saturday,0.0
PE,2022-03-27,541.0,Sunday,0.0
PE,2022-03-28,225.0,Monday,0.0
PE,2022-03-29,455.0,Tuesday,0.0
PE,2022-03-30,613.0,Wednesday,0.0
PE,2022-03-31,429.0,Thursday,0.0
PE,2022-04-01,481.0,Friday,0.0
PE,2022-04-02,482.0,Saturday,0.0
PE,2022-04-03,471.0,Sunday,0.0
PE,2022-04-04,158.0,Monday,0.0
PE,2022-04-05,311.0,Tuesday,0.0
PE,2022-04-06,483.0,Wednesday,0.0
PE,2022-04-07,729.0,Thursday,0.0
PE,2022-04-08,551.0,Friday,0.0
PE,2022-04-09,454.0,Saturday,0.0
PE,2022-04-10,295.0,Sunday,0.0
PE,2022-04-11,260.0,Monday,0.0
PE,2022-04-12,667.0,Tuesday,0.0
PE,2022-04-13,743.0,Wednesday,0.0
PE,2022-04-14,796.0,Thursday,0.0
PE,2022-04-15,663.0,Friday,0.0
PE,2022-04-16,470.0,Saturday,0.0
PE,2022-04-17,600.0,Sunday,0.0
PE,2022-04-18,645.0,Monday,0.0
PE,2022-04-19,755.0,Tuesday,0.0
PE,2022-04-20,730.0,Wednesday,0.0
PE,2022-04-21,744.0,Thursday,0.0
PE,2022-04-22,730.0,Friday,0.0
PE,2022-04-23,752.0,Saturday,0.0
PE,2022-04-24,781.0,Sunday,0.0
PE,2022-04-25,801.0,Monday,0.0
PE,2022-04-26,623.0,Tuesday,0.0
PE,2022-04-27,851.0,Wednesday,0.0
PE,2022-04-28,778.0,Thursday,0.0
PE,2022-04-29,629.0,Friday,0.0
PE,2022-04-30,695.0,Saturday,0.0
PE,2022-05-01,586.0,Sunday,0.0
PE,2022-05-02,684.0,Monday,0.0
PE,2022-05-03,648.0,Tuesday,0.0
PE,2022-05-04,692.0,Wednesday,0.0
PE,2022-05-05,1163.0,Thursday,0.0
PE,2022-05-06,2111.0,Friday,0.0
PE,2022-05-07,300.0,Saturday,305.0
PE,2022-05-08,456.0,Sunday,0.0
PE,2022-05-09,293.0,Monday,0.0
PE,2022-05-10,264.0,Tuesday,0.0
PE,2022-05-11,462.0,Wednesday,0.0
PE,2022-05-12,360.0,Thursday,28.0
PE,2022-05-13,355.0,Friday,42.0
PE,2022-05-14,403.0,Saturday,0.0
PE,2022-05-15,504.0,Sunday,0.0
PE,2022-05-16,409.0,Monday,0.0
PE,2022-05-17,388.0,Tuesday,0.0
PE,2022-05-18,518.0,Wednesday,0.0
PE,2022-05-19,444.0,Thursday,0.0
PE,2022-05-20,694.0,Friday,0.0
PE,2022-05-21,415.0,Saturday,0.0
PE,2022-05-22,751.0,Sunday,0.0
PE,2022-05-23,267.0,Monday,0.0
PE,2022-05-24,331.0,Tuesday,0.0
PE,2022-05-25,601.0,Wednesday,0.0
PE,2022-05-26,666.0,Thursday,0.0
PE,2022-05-27,457.0,Friday,0.0
PE,2022-05-28,1170.0,Saturday,0.0
PE,2022-05-29,517.0,Sunday,0.0
PE,2022-05-30,296.0,Monday,0.0
PE,2022-05-31,1177.0,Tuesday,0.0
PE,2022-06-01,2111.0,Wednesday,0.0
PE,2022-06-02,1080.0,Thursday,272.0
PE,2022-06-03,799.0,Friday,0.0
PE,2022-06-04,853.0,Saturday,0.0
PE,2022-06-05,1125.0,Sunday,0.0
PE,2022-06-06,386.0,Monday,0.0
PE,2022-06-07,475.0,Tuesday,16.0
PE,2022-06-08,900.0,Wednesday,223.0
PE,2022-06-09,764.0,Thursday,0.0
PE,2022-06-10,791.0,Friday,0.0
PE,2022-06-11,1085.0,Saturday,0.0
PE,2022-06-12,1100.0,Sunday,0.0
PE,2022-06-13,934.0,Monday,0.0
PE,2022-06-14,949.0,Tuesday,0.0
PE,2022-06-15,860.0,Wednesday,0.0
PE,2022-06-16,1352.0,Thursday,0.0
