location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
CO,2021-06-29,CO,Colombia,32101.0,682.0,17941952.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.486111,78.653892,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-06-30,CO,Colombia,29197.0,640.0,18281743.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.039683,67.868598,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-01,CO,Colombia,28820.0,626.0,18578199.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.75,76.881271,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-02,CO,Colombia,26921.0,621.0,18857607.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.861111,79.729181,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-03,CO,Colombia,24048.0,647.0,19115730.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.944444,67.911723,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-04,CO,Colombia,16269.0,615.0,19264851.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.044444,69.782725,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-05,CO,Colombia,15743.0,623.0,19436143.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.888889,65.616013,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-06,CO,Colombia,24318.0,635.0,19436143.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.074074,67.781801,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-07,CO,Colombia,23499.0,604.0,20198661.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.944444,71.081839,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-08,CO,Colombia,22070.0,599.0,20198661.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.333333,76.936986,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-09,CO,Colombia,22126.0,509.0,20198661.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.472222,71.585861,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-10,CO,Colombia,19271.0,534.0,20605186.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.425926,78.505517,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-11,CO,Colombia,13199.0,529.0,21641395.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.592593,77.954601,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-12,CO,Colombia,18819.0,539.0,21911121.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.222222,69.033725,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-13,CO,Colombia,19011.0,534.0,21911121.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.805556,79.315553,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-14,CO,Colombia,17967.0,508.0,22624568.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.430556,69.214708,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-15,CO,Colombia,17000.0,525.0,22942717.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.736111,73.750156,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-16,CO,Colombia,17497.0,516.0,22942717.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.092593,63.01083,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-17,CO,Colombia,13993.0,430.0,23486275.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,15.0,69.920865,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-18,CO,Colombia,8838.0,454.0,23631963.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.277778,72.056671,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-19,CO,Colombia,13467.0,388.0,23832572.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.888889,71.190526,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-20,CO,Colombia,7842.0,407.0,24000509.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.259259,68.204416,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-21,CO,Colombia,11363.0,411.0,24000509.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.1,75.135883,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-22,CO,Colombia,12252.0,378.0,24535783.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.25,76.128522,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-23,CO,Colombia,11880.0,367.0,24826407.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.466667,65.217777,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-24,CO,Colombia,10151.0,337.0,24826407.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.541667,69.402696,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-25,CO,Colombia,5776.0,325.0,25352932.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.388889,91.705623,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-26,CO,Colombia,8983.0,326.0,25641086.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,12.666667,86.983211,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-27,CO,Colombia,8408.0,349.0,25641086.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.711111,82.983355,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-28,CO,Colombia,8658.0,343.0,26186714.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.305556,83.108768,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-29,CO,Colombia,8714.0,329.0,26515327.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.277778,70.454861,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-30,CO,Colombia,8359.0,262.0,26515327.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.866667,77.645824,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-07-31,CO,Colombia,6497.0,279.0,27524377.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.577778,69.067021,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-01,CO,Colombia,4176.0,295.0,27751197.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.518519,73.813338,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-02,CO,Colombia,6010.0,275.0,28152320.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.972222,70.784443,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-03,CO,Colombia,5915.0,227.0,28608522.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.648148,62.807611,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-04,CO,Colombia,5802.0,212.0,29013935.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.622222,63.80933,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-05,CO,Colombia,5725.0,211.0,29416582.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.6,69.923333,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-06,CO,Colombia,5553.0,238.0,29416582.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.259259,72.084577,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-07,CO,Colombia,3703.0,217.0,30244618.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.791667,69.090119,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-08,CO,Colombia,2122.0,174.0,30379000.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.722222,79.578288,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-09,CO,Colombia,3943.0,202.0,30639657.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.537037,74.756391,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-10,CO,Colombia,4259.0,193.0,30883739.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.740741,66.778517,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-11,CO,Colombia,4328.0,179.0,31149291.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.472222,65.472165,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-12,CO,Colombia,3824.0,174.0,31376085.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.083333,80.863844,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-13,CO,Colombia,3968.0,153.0,31553173.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.944444,78.824126,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-14,CO,Colombia,2848.0,152.0,31769498.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.916667,69.646677,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-15,CO,Colombia,1791.0,154.0,31865446.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,13.777778,80.305213,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-16,CO,Colombia,1416.0,145.0,31865446.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.574074,85.319384,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-17,CO,Colombia,2628.0,137.0,32192874.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.75,88.282991,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-18,CO,Colombia,2854.0,141.0,32463196.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.37037,78.519436,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-19,CO,Colombia,3098.0,132.0,32741710.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,16.75,81.618653,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-20,CO,Colombia,2909.0,138.0,33005580.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,15.805556,91.937656,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-21,CO,Colombia,2318.0,131.0,33255471.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.633333,77.271439,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-22,CO,Colombia,1417.0,115.0,33405365.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.666667,80.802394,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-23,CO,Colombia,2340.0,142.0,33696899.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,17.777778,73.31345,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-24,CO,Colombia,2115.0,116.0,33963461.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.944444,88.536101,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-25,CO,Colombia,2105.0,106.0,34247170.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.902778,79.966408,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-26,CO,Colombia,2319.0,93.0,34247170.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.037037,76.535834,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-27,CO,Colombia,2147.0,111.0,34805950.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.75,71.475373,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-28,CO,Colombia,1938.0,99.0,35071950.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.759259,79.742429,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-29,CO,Colombia,884.0,105.0,35172185.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.472222,81.831183,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-30,CO,Colombia,1673.0,80.0,35355619.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.407407,82.345608,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-08-31,CO,Colombia,1754.0,102.0,35546165.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.033333,75.876217,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2021-09-01,CO,Colombia,1695.0,85.0,35546165.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.5,73.388133,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
